product_id,seller_id,category,product_name,maintenance_rate,commission_rate,weight,created_at
P002243,S0107,Home,Blender,0.0,0.08,4.15,2022-10-06
P002242,S0107,Home,Lamp,0.0,0.08,1.28,2022-10-06
P002241,S0107,Home,Vacuum Cleaner,0.0,0.08,8.09,2022-10-06
P004158,S0056,Beauty,Perfume,0.005,0.12,0.5,2022-10-06
P002253,S0107,Home,Chair,0.0,0.08,5.15,2022-10-06
P002267,S0107,Home,Microwave,0.0,0.08,9.83,2022-10-06
P000490,S0020,Home,Coffee Maker,0.0,0.08,4.49,2022-10-07
P001072,S0053,Fashion,Hat,0.0,0.1,0.15,2022-10-07
P002270,S0108,Groceries,Bread,0.0,0.03,0.67,2022-10-09
P002280,S0108,Groceries,Vegetables,0.0,0.03,1.41,2022-10-09
P004229,S0079,Electronics,Power Bank,0.005,0.05,0.44,2022-10-09
P002281,S0108,Groceries,Cooking Oil,0.0,0.03,4.29,2022-10-09
P000500,S0020,Home,Chair,0.0,0.08,7.86,2022-10-09
P002292,S0108,Groceries,Tea,0.0,0.03,0.65,2022-10-09
P002269,S0108,Groceries,Milk,0.0,0.03,1.86,2022-10-09
P002278,S0108,Groceries,Coffee,0.0,0.03,1.33,2022-10-09
P002276,S0108,Groceries,Eggs,0.0,0.03,0.66,2022-10-09
P002275,S0108,Groceries,Fruits,0.0,0.03,1.99,2022-10-09
P002274,S0108,Groceries,Fruits,0.0,0.03,1.6,2022-10-09
P002273,S0108,Groceries,Coffee,0.0,0.03,1.22,2022-10-09
P002272,S0108,Groceries,Milk,0.0,0.03,1.21,2022-10-09
P002271,S0108,Groceries,Rice,0.0,0.03,2.28,2022-10-09
P002277,S0108,Groceries,Coffee,0.0,0.03,1.76,2022-10-09
P002282,S0108,Groceries,Coffee,0.0,0.03,1.1,2022-10-09
P002293,S0108,Groceries,Fruits,0.0,0.03,1.74,2022-10-09
P002284,S0108,Groceries,Bread,0.0,0.03,0.81,2022-10-09
P002285,S0108,Groceries,Eggs,0.0,0.03,0.66,2022-10-09
P002294,S0108,Groceries,Fruits,0.0,0.03,1.89,2022-10-09
P002296,S0108,Groceries,Sugar,0.0,0.03,1.24,2022-10-09
P002291,S0108,Groceries,Coffee,0.0,0.03,0.73,2022-10-09
P002283,S0108,Groceries,Coffee,0.0,0.03,1.87,2022-10-09
P002290,S0108,Groceries,Fruits,0.0,0.03,1.58,2022-10-09
P002289,S0108,Groceries,Vegetables,0.0,0.03,0.3,2022-10-09
P002288,S0108,Groceries,Sugar,0.0,0.03,2.8,2022-10-09
P002286,S0108,Groceries,Vegetables,0.0,0.03,1.6,2022-10-09
P002287,S0108,Groceries,Coffee,0.0,0.03,0.87,2022-10-09
P004315,S0095,Fashion,Sneakers,0.005,0.1,0.88,2022-10-10
P001335,S0064,Home,Chair,0.0,0.08,5.39,2022-10-10
P000123,S0006,Groceries,Coffee,0.0,0.03,1.5,2022-10-10
P000425,S0018,Groceries,Vegetables,0.0,0.03,0.34,2022-10-10
P000359,S0014,Beauty,Perfume,0.0,0.12,0.32,2022-10-11
P000411,S0017,Fashion,Handbag,0.0,0.1,0.97,2022-10-11
P000623,S0026,Groceries,Bread,0.0,0.03,0.31,2022-10-12
P001057,S0049,Home,Lamp,0.0,0.08,2.41,2022-10-12
P000347,S0014,Beauty,Shampoo,0.0,0.12,0.37,2022-10-12
P001675,S0080,Beauty,Eyeliner,0.0,0.12,0.08,2022-10-12
P002141,S0102,Fashion,Dress,0.0,0.1,0.61,2022-10-13
P004348,S0109,Home,Pillow,0.005,0.08,1.71,2022-10-15
P004352,S0109,Home,Coffee Maker,0.005,0.08,6.5,2022-10-15
P004351,S0109,Home,Curtains,0.005,0.08,0.94,2022-10-15
P004341,S0109,Groceries,Sugar,0.005,0.03,4.65,2022-10-15
P004337,S0109,Fashion,T-Shirt,0.005,0.1,0.21,2022-10-15
P004343,S0109,Home,Vacuum Cleaner,0.005,0.08,5.36,2022-10-15
P004344,S0109,Home,Chair,0.005,0.08,6.73,2022-10-15
P004347,S0109,Home,Microwave,0.005,0.08,10.87,2022-10-15
P004345,S0109,Home,Blender,0.005,0.08,3.97,2022-10-15
P004350,S0109,Home,Pillow,0.005,0.08,1.07,2022-10-15
P004346,S0109,Groceries,Cooking Oil,0.02,0.03,3.89,2022-10-15
P000055,S0002,Groceries,Eggs,0.0,0.03,0.63,2022-10-15
P001287,S0062,Electronics,Bluetooth Speaker,0.0,0.05,1.92,2022-10-16
P004339,S0109,Groceries,Rice,0.02,0.03,1.56,2022-10-16
P001479,S0071,Home,Chair,0.0,0.08,4.22,2022-10-17
P001452,S0069,Electronics,Bluetooth Speaker,0.0,0.05,1.94,2022-10-18
P002307,S0110,Beauty,Foundation,0.0,0.12,0.26,2022-10-19
P002306,S0110,Beauty,Nail Polish,0.0,0.12,0.07,2022-10-19
P002309,S0110,Beauty,Moisturizer,0.0,0.12,0.37,2022-10-19
P002303,S0110,Beauty,Face Mask,0.0,0.12,0.15,2022-10-19
P002310,S0110,Beauty,Moisturizer,0.0,0.12,0.43,2022-10-19
P002311,S0110,Beauty,Perfume,0.0,0.12,0.4,2022-10-19
P002312,S0110,Beauty,Nail Polish,0.0,0.12,0.09,2022-10-19
P002304,S0110,Beauty,Conditioner,0.0,0.12,0.28,2022-10-19
P002314,S0110,Beauty,Shampoo,0.0,0.12,0.3,2022-10-19
P002297,S0110,Beauty,Conditioner,0.0,0.12,0.23,2022-10-19
P001543,S0074,Electronics,Laptop,0.0,0.05,2.2,2022-10-19
P002299,S0110,Beauty,Moisturizer,0.0,0.12,0.33,2022-10-19
P002300,S0110,Beauty,Nail Polish,0.0,0.12,0.08,2022-10-19
P002313,S0110,Beauty,Eyeliner,0.0,0.12,0.08,2022-10-19
P002324,S0110,Beauty,Sunscreen,0.0,0.12,0.42,2022-10-19
P002301,S0110,Beauty,Moisturizer,0.0,0.12,0.46,2022-10-19
P002322,S0110,Beauty,Shampoo,0.0,0.12,0.31,2022-10-19
P002302,S0110,Beauty,Foundation,0.0,0.12,0.28,2022-10-19
P002319,S0110,Beauty,Foundation,0.0,0.12,0.29,2022-10-19
P002318,S0110,Beauty,Lipstick,0.0,0.12,0.09,2022-10-19
P002316,S0110,Beauty,Foundation,0.0,0.12,0.28,2022-10-19
P002315,S0110,Beauty,Foundation,0.0,0.12,0.21,2022-10-19
P002323,S0110,Beauty,Eyeliner,0.0,0.12,0.08,2022-10-19
P002317,S0110,Beauty,Perfume,0.0,0.12,0.26,2022-10-19
P002349,S0111,Fashion,T-Shirt,0.0,0.1,0.25,2022-10-20
P000824,S0040,Groceries,Cooking Oil,0.0,0.03,4.83,2022-10-20
P004119,S0051,Electronics,Smartphone,0.005,0.05,0.25,2022-10-20
P002350,S0111,Fashion,Sneakers,0.0,0.1,0.81,2022-10-20
P002351,S0111,Electronics,Bluetooth Speaker,0.0,0.05,0.98,2022-10-20
P002343,S0111,Fashion,Jeans,0.0,0.1,0.54,2022-10-20
P002348,S0111,Electronics,Tablet,0.0,0.05,0.6,2022-10-20
P002340,S0111,Fashion,Jeans,0.0,0.1,0.36,2022-10-20
P002339,S0111,Fashion,Sneakers,0.0,0.1,0.84,2022-10-20
P002338,S0111,Fashion,Socks,0.0,0.1,0.06,2022-10-20
P002337,S0111,Fashion,Hat,0.0,0.1,0.11,2022-10-20
P002336,S0111,Fashion,Hat,0.0,0.1,0.28,2022-10-20
P002335,S0111,Electronics,Laptop,0.0,0.05,2.18,2022-10-20
P002345,S0111,Fashion,Jeans,0.0,0.1,0.66,2022-10-20
P002333,S0111,Electronics,Smartwatch,0.0,0.05,0.14,2022-10-20
P002332,S0111,Fashion,Handbag,0.0,0.1,1.26,2022-10-20
P002331,S0111,Electronics,Headphones,0.0,0.05,0.25,2022-10-20
P002346,S0111,Fashion,Dress,0.0,0.1,0.39,2022-10-20
P002329,S0111,Electronics,Headphones,0.0,0.05,0.5,2022-10-20
P002342,S0111,Fashion,Dress,0.0,0.1,0.36,2022-10-20
P002327,S0111,Fashion,T-Shirt,0.0,0.1,0.18,2022-10-20
P002326,S0111,Fashion,Belt,0.0,0.1,0.17,2022-10-20
P002334,S0111,Fashion,Belt,0.0,0.1,0.29,2022-10-20
P002325,S0111,Electronics,Camera,0.0,0.05,1.02,2022-10-20
P002347,S0111,Fashion,Scarf,0.0,0.1,0.2,2022-10-20
P003930,S0003,Fashion,Jeans,0.005,0.1,0.31,2022-10-21
P001825,S0089,Beauty,Sunscreen,0.0,0.12,0.48,2022-10-21
P003995,S0030,Electronics,Bluetooth Speaker,0.005,0.05,1.32,2022-10-22
P004357,S0112,Fashion,Sneakers,0.005,0.1,0.89,2022-10-22
P004366,S0112,Fashion,Belt,0.005,0.1,0.22,2022-02-03
P004363,S0112,Fashion,Jacket,0.005,0.1,0.6,2022-10-22
P004358,S0112,Fashion,Scarf,0.005,0.1,0.11,2022-10-22
P004359,S0112,Fashion,Scarf,0.005,0.1,0.11,2022-10-22
P004361,S0112,Fashion,Belt,0.005,0.1,0.16,2022-10-22
P004365,S0112,Fashion,Belt,0.005,0.1,0.11,2022-10-22
P004362,S0112,Fashion,Dress,0.005,0.1,0.34,2022-10-22
P004364,S0112,Fashion,Belt,0.005,0.1,0.22,2022-10-22
P001275,S0062,Electronics,Smartwatch,0.0,0.05,0.13,2022-10-22
P004354,S0112,Fashion,Jeans,0.005,0.1,0.53,2022-10-22
P004368,S0112,Fashion,Handbag,0.005,0.1,0.91,2022-10-22
P000466,S0019,Beauty,Nail Polish,0.0,0.12,0.06,2022-10-23
P000652,S0027,Groceries,Vegetables,0.0,0.03,1.98,2022-10-23
P000251,S0010,Fashion,Jacket,0.0,0.1,0.65,2022-10-23
P000125,S0006,Groceries,Eggs,0.0,0.03,0.64,2022-10-25
P001430,S0069,Electronics,Gaming Mouse,0.0,0.05,0.4,2022-10-25
P001762,S0084,Groceries,Sugar,0.0,0.03,4.4,2022-10-25
P001294,S0063,Electronics,Tablet,0.0,0.05,0.51,2022-10-26
P001132,S0055,Beauty,Shampoo,0.0,0.12,0.38,2022-10-26
P002366,S0113,Groceries,Eggs,0.0,0.03,0.86,2022-10-27
P002368,S0113,Groceries,Vegetables,0.0,0.03,0.45,2022-10-27
P002375,S0113,Groceries,Milk,0.0,0.03,1.82,2022-10-27
P002374,S0113,Groceries,Fruits,0.0,0.03,0.74,2022-10-27
P002373,S0113,Groceries,Cooking Oil,0.0,0.03,2.24,2022-10-27
P002372,S0113,Groceries,Fruits,0.0,0.03,0.46,2022-10-27
P002371,S0113,Groceries,Vegetables,0.0,0.03,0.42,2022-10-27
P002370,S0113,Groceries,Bread,0.0,0.03,0.87,2022-10-27
P002369,S0113,Groceries,Sugar,0.0,0.03,2.56,2022-10-27
P002380,S0113,Groceries,Sugar,0.0,0.03,1.23,2022-10-27
P002367,S0113,Groceries,Coffee,0.0,0.03,0.58,2022-10-27
P002361,S0113,Groceries,Eggs,0.0,0.03,0.78,2022-10-27
P002360,S0113,Groceries,Sugar,0.0,0.03,4.1,2022-10-27
P002377,S0113,Groceries,Eggs,0.0,0.03,0.94,2022-10-27
P002358,S0113,Groceries,Tea,0.0,0.03,0.45,2022-10-27
P002356,S0113,Groceries,Tea,0.0,0.03,0.54,2022-10-27
P002355,S0113,Groceries,Milk,0.0,0.03,1.5,2022-10-27
P002353,S0113,Groceries,Coffee,0.0,0.03,1.38,2022-10-27
P002357,S0113,Groceries,Fruits,0.0,0.03,1.69,2022-10-27
P002378,S0113,Groceries,Bread,0.0,0.03,0.62,2022-10-27
P004068,S0039,Home,Curtains,0.005,0.08,1.96,2022-10-28
P000260,S0011,Beauty,Nail Polish,0.0,0.12,0.09,2022-10-29
P001720,S0082,Home,Pillow,0.0,0.08,1.81,2022-10-29
P002398,S0114,Beauty,Conditioner,0.0,0.12,0.46,2022-10-30
P002397,S0114,Beauty,Eyeliner,0.0,0.12,0.07,2022-10-30
P002396,S0114,Beauty,Shampoo,0.0,0.12,0.29,2022-10-30
P002395,S0114,Beauty,Face Mask,0.0,0.12,0.27,2022-10-30
P002394,S0114,Beauty,Foundation,0.0,0.12,0.25,2022-10-30
P002393,S0114,Beauty,Conditioner,0.0,0.12,0.43,2022-10-30
P002392,S0114,Beauty,Conditioner,0.0,0.12,0.33,2022-10-30
P002401,S0114,Beauty,Nail Polish,0.0,0.12,0.06,2022-10-30
P002400,S0114,Beauty,Conditioner,0.0,0.12,0.47,2022-10-30
P002402,S0114,Beauty,Sunscreen,0.0,0.12,0.47,2022-10-30
P002403,S0114,Beauty,Foundation,0.0,0.12,0.21,2022-10-30
P002405,S0114,Beauty,Lipstick,0.0,0.12,0.06,2022-10-30
P002407,S0114,Beauty,Shampoo,0.0,0.12,0.24,2022-10-30
P002408,S0114,Beauty,Face Mask,0.0,0.12,0.27,2022-10-30
P001931,S0092,Fashion,Socks,0.0,0.1,0.11,2022-10-30
P002391,S0114,Beauty,Conditioner,0.0,0.12,0.31,2022-10-30
P002389,S0114,Beauty,Eyeliner,0.0,0.12,0.08,2022-10-30
P002388,S0114,Beauty,Face Mask,0.0,0.12,0.27,2022-10-30
P002387,S0114,Beauty,Sunscreen,0.0,0.12,0.33,2022-01-06
P001265,S0062,Electronics,Monitor,0.0,0.05,5.85,2022-10-30
P002382,S0114,Beauty,Foundation,0.0,0.12,0.12,2022-10-30
P002383,S0114,Beauty,Face Mask,0.0,0.12,0.14,2022-10-30
P002381,S0114,Beauty,Conditioner,0.0,0.12,0.39,2022-10-30
P002385,S0114,Beauty,Eyeliner,0.0,0.12,0.05,2022-10-30
P002386,S0114,Beauty,Moisturizer,0.0,0.12,0.37,2022-10-30
P004349,S0109,Home,Coffee Maker,0.005,0.08,3.84,2022-10-31
P001440,S0069,Electronics,Monitor,0.0,0.05,4.88,2022-10-31
P000579,S0023,Beauty,Sunscreen,0.0,0.12,0.24,2022-11-01
P000200,S0009,Fashion,Scarf,0.0,0.1,0.14,2022-11-01
P004369,S0115,Fashion,Sneakers,0.005,0.1,0.9,2022-02-06
P004380,S0115,Fashion,T-Shirt,0.005,0.1,0.26,2022-11-02
P004375,S0115,Fashion,Handbag,0.005,0.1,1.28,2022-11-02
P004372,S0115,Fashion,Socks,0.005,0.1,0.18,2022-11-02
P004377,S0115,Fashion,Dress,0.005,0.1,0.6,2022-11-02
P004378,S0115,Fashion,T-Shirt,0.005,0.1,0.18,2022-11-02
P004371,S0115,Fashion,Jeans,0.005,0.1,0.38,2022-11-02
P004383,S0115,Fashion,Handbag,0.005,0.1,1.12,2022-11-02
P000593,S0024,Groceries,Vegetables,0.0,0.03,1.94,2022-11-02
P002321,S0110,Beauty,Face Mask,0.0,0.12,0.12,2022-11-02
P004373,S0115,Fashion,T-Shirt,0.005,0.1,0.23,2022-11-02
P003955,S0025,Home,Lamp,0.005,0.08,2.04,2022-11-02
P004384,S0115,Fashion,Dress,0.005,0.1,0.43,2022-11-02
P001891,S0091,Electronics,Power Bank,0.0,0.05,0.4,2022-11-02
P004381,S0115,Fashion,Jacket,0.005,0.1,0.35,2022-11-02
P004374,S0115,Electronics,Monitor,0.005,0.05,3.11,2022-11-02
P002053,S0099,Home,Rug,0.0,0.08,2.83,2022-11-03
P001829,S0089,Beauty,Eyeliner,0.0,0.12,0.06,2022-11-03
P004394,S0116,Groceries,Bread,0.02,0.03,0.81,2022-11-04
P004392,S0116,Groceries,Bread,0.02,0.03,0.86,2022-11-04
P004393,S0116,Groceries,Sugar,0.005,0.03,1.27,2022-11-04
P004391,S0116,Groceries,Coffee,0.02,0.03,0.94,2022-11-04
P004395,S0116,Groceries,Fruits,0.02,0.03,0.86,2022-11-04
P004398,S0116,Groceries,Tea,0.02,0.03,0.94,2022-11-04
P004396,S0116,Groceries,Sugar,0.005,0.03,3.65,2022-11-04
P004397,S0116,Groceries,Sugar,0.005,0.03,3.84,2022-11-04
P004400,S0116,Groceries,Sugar,0.005,0.03,1.28,2022-11-04
P004390,S0116,Groceries,Coffee,0.02,0.03,1.65,2022-11-04
P004399,S0116,Groceries,Sugar,0.005,0.03,1.91,2022-11-04
P004388,S0116,Groceries,Cooking Oil,0.02,0.03,3.41,2022-11-04
P004385,S0116,Groceries,Milk,0.02,0.03,0.97,2022-11-04
P000082,S0004,Fashion,Jeans,0.0,0.1,0.53,2022-11-04
P000190,S0008,Beauty,Face Mask,0.0,0.12,0.11,2022-11-04
P004389,S0116,Groceries,Fruits,0.02,0.03,1.31,2022-11-04
P004414,S0117,Beauty,Eyeliner,0.005,0.12,0.07,2022-11-05
P004413,S0117,Beauty,Eyeliner,0.005,0.12,0.09,2022-11-05
P004412,S0117,Beauty,Foundation,0.005,0.12,0.29,2022-11-05
P004411,S0117,Beauty,Shampoo,0.005,0.12,0.49,2022-11-05
P004408,S0117,Beauty,Eyeliner,0.005,0.12,0.08,2022-11-05
P004407,S0117,Beauty,Moisturizer,0.005,0.12,0.27,2022-11-05
P004406,S0117,Beauty,Eyeliner,0.005,0.12,0.08,2022-11-05
P004403,S0117,Beauty,Foundation,0.005,0.12,0.25,2022-11-05
P004401,S0117,Beauty,Eyeliner,0.005,0.12,0.05,2022-11-05
P000793,S0038,Groceries,Sugar,0.0,0.03,2.13,2022-11-05
P004415,S0117,Beauty,Eyeliner,0.005,0.12,0.07,2022-11-05
P004402,S0117,Beauty,Eyeliner,0.005,0.12,0.09,2022-11-05
P004416,S0117,Beauty,Eyeliner,0.005,0.12,0.1,2022-11-05
P000682,S0028,Fashion,Sneakers,0.0,0.1,0.84,2022-11-06
P001735,S0082,Home,Coffee Maker,0.0,0.08,5.85,2022-11-06
P002195,S0104,Beauty,Nail Polish,0.0,0.12,0.09,2022-11-07
P002110,S0101,Fashion,Handbag,0.0,0.1,1.01,2022-11-07
P001038,S0049,Home,Chair,0.0,0.08,9.43,2022-11-07
P004340,S0109,Home,Chair,0.005,0.08,4.03,2022-11-07
P001181,S0058,Home,Microwave,0.0,0.08,6.39,2022-11-07
P002104,S0101,Fashion,Dress,0.0,0.1,0.47,2022-11-08
P003968,S0025,Home,Chair,0.005,0.08,8.75,2022-11-08
P002421,S0118,Groceries,Sugar,0.0,0.03,1.86,2022-11-09
P002422,S0118,Groceries,Tea,0.0,0.03,0.39,2022-11-09
P002423,S0118,Groceries,Cooking Oil,0.0,0.03,4.92,2022-11-09
P002424,S0118,Groceries,Sugar,0.0,0.03,3.85,2022-11-09
P002425,S0118,Groceries,Sugar,0.0,0.03,3.12,2022-11-09
P002426,S0118,Groceries,Eggs,0.0,0.03,0.92,2022-11-09
P002428,S0118,Groceries,Vegetables,0.0,0.03,0.89,2022-11-09
P002429,S0118,Groceries,Coffee,0.0,0.03,0.84,2022-11-09
P002430,S0118,Groceries,Eggs,0.0,0.03,0.63,2022-11-09
P002431,S0118,Groceries,Milk,0.0,0.03,1.01,2022-11-09
P002432,S0118,Groceries,Rice,0.0,0.03,4.93,2022-11-09
P002433,S0118,Groceries,Cooking Oil,0.0,0.03,1.05,2022-11-09
P002435,S0118,Groceries,Cooking Oil,0.0,0.03,1.87,2022-11-09
P002420,S0118,Groceries,Sugar,0.0,0.03,3.85,2022-11-09
P002419,S0118,Groceries,Tea,0.0,0.03,0.25,2022-11-09
P001784,S0087,Fashion,Belt,0.0,0.1,0.12,2022-11-09
P002415,S0118,Groceries,Tea,0.0,0.03,0.77,2022-11-09
P002414,S0118,Groceries,Sugar,0.0,0.03,3.14,2022-11-09
P002413,S0118,Groceries,Sugar,0.0,0.03,4.18,2022-11-09
P002411,S0118,Groceries,Sugar,0.0,0.03,2.73,2022-11-09
P002410,S0118,Groceries,Sugar,0.0,0.03,3.99,2022-11-09
P002409,S0118,Groceries,Eggs,0.0,0.03,0.92,2022-11-09
P002418,S0118,Groceries,Rice,0.0,0.03,4.58,2022-11-09
P000275,S0011,Beauty,Lipstick,0.0,0.12,0.06,2022-11-09
P002454,S0119,Fashion,T-Shirt,0.0,0.1,0.28,2022-11-11
P002455,S0119,Fashion,Hat,0.0,0.1,0.11,2022-11-11
P001719,S0082,Home,Rug,0.0,0.08,1.12,2022-11-11
P002456,S0119,Fashion,T-Shirt,0.0,0.1,0.11,2022-11-11
P002437,S0119,Fashion,Handbag,0.0,0.1,0.53,2022-11-11
P002464,S0119,Fashion,Jeans,0.0,0.1,0.62,2022-11-11
P002461,S0119,Fashion,Dress,0.0,0.1,0.5,2022-11-11
P002462,S0119,Fashion,Jacket,0.0,0.1,0.71,2022-11-11
P002460,S0119,Fashion,Socks,0.0,0.1,0.15,2022-11-11
P002459,S0119,Fashion,Sneakers,0.0,0.1,0.86,2022-11-11
P002457,S0119,Fashion,Dress,0.0,0.1,0.3,2022-11-11
P001424,S0068,Fashion,Sneakers,0.0,0.1,0.95,2022-11-11
P002453,S0119,Fashion,Socks,0.0,0.1,0.16,2022-11-11
P002463,S0119,Fashion,Socks,0.0,0.1,0.06,2022-11-11
P002439,S0119,Fashion,Sneakers,0.0,0.1,1.04,2022-11-11
P002438,S0119,Fashion,Jeans,0.0,0.1,0.7,2022-11-11
P002452,S0119,Fashion,Jacket,0.0,0.1,0.48,2022-11-11
P002450,S0119,Fashion,Jeans,0.0,0.1,0.45,2022-11-11
P002445,S0119,Fashion,Belt,0.0,0.1,0.21,2022-11-11
P002447,S0119,Fashion,Socks,0.0,0.1,0.11,2022-11-11
P002449,S0119,Fashion,Dress,0.0,0.1,0.69,2022-11-11
P002444,S0119,Fashion,Scarf,0.0,0.1,0.12,2022-11-11
P002446,S0119,Fashion,Jacket,0.0,0.1,0.44,2022-11-11
P002448,S0119,Fashion,Hat,0.0,0.1,0.21,2022-11-11
P002451,S0119,Fashion,Hat,0.0,0.1,0.25,2022-11-11
P001805,S0088,Fashion,T-Shirt,0.0,0.1,0.21,2022-11-12
P002305,S0110,Beauty,Eyeliner,0.0,0.12,0.07,2022-11-13
P000243,S0010,Fashion,Scarf,0.0,0.1,0.19,2022-11-13
P001815,S0088,Fashion,Hat,0.0,0.1,0.1,2022-11-13
P000896,S0042,Beauty,Foundation,0.0,0.12,0.21,2022-11-14
P003983,S0029,Beauty,Face Mask,0.005,0.12,0.2,2022-11-14
P002390,S0114,Beauty,Foundation,0.0,0.12,0.12,2022-11-14
P000387,S0016,Beauty,Eyeliner,0.0,0.12,0.05,2022-11-14
P002487,S0120,Home,Microwave,0.0,0.08,5.3,2022-11-15
P002488,S0120,Home,Lamp,0.0,0.08,1.5,2022-11-15
P002490,S0120,Home,Table,0.0,0.08,7.28,2022-11-15
P002491,S0120,Home,Coffee Maker,0.0,0.08,6.56,2022-11-15
P002492,S0120,Home,Rug,0.0,0.08,1.73,2022-11-15
P002466,S0120,Home,Lamp,0.0,0.08,2.14,2022-11-15
P002489,S0120,Home,Lamp,0.0,0.08,2.84,2022-11-15
P002485,S0120,Home,Microwave,0.0,0.08,7.01,2022-11-15
P002486,S0120,Home,Chair,0.0,0.08,9.17,2022-11-15
P002483,S0120,Home,Coffee Maker,0.0,0.08,6.41,2022-11-15
P002468,S0120,Home,Curtains,0.0,0.08,0.8,2022-11-15
P002465,S0120,Home,Microwave,0.0,0.08,11.6,2022-11-15
P002470,S0120,Home,Blender,0.0,0.08,2.73,2022-11-15
P002472,S0120,Home,Coffee Maker,0.0,0.08,6.62,2022-11-15
P002473,S0120,Home,Chair,0.0,0.08,9.45,2022-11-15
P002475,S0120,Home,Coffee Maker,0.0,0.08,4.68,2022-11-15
P002476,S0120,Home,Coffee Maker,0.0,0.08,6.01,2022-11-15
P002471,S0120,Home,Rug,0.0,0.08,2.54,2022-11-15
P002478,S0120,Home,Rug,0.0,0.08,2.44,2022-11-15
P002479,S0120,Home,Blender,0.0,0.08,4.05,2022-11-15
P002480,S0120,Home,Lamp,0.0,0.08,4.07,2022-11-15
P002481,S0120,Home,Rug,0.0,0.08,2.09,2022-11-15
P002482,S0120,Home,Rug,0.0,0.08,2.29,2022-11-15
P002477,S0120,Home,Table,0.0,0.08,5.4,2022-11-15
P000533,S0022,Fashion,T-Shirt,0.0,0.1,0.13,2022-11-16
P001755,S0084,Groceries,Eggs,0.0,0.03,0.55,2022-11-16
P000417,S0017,Fashion,Belt,0.0,0.1,0.2,2022-11-17
P000574,S0023,Beauty,Conditioner,0.0,0.12,0.22,2022-11-20
P004203,S0070,Fashion,Jeans,0.005,0.1,0.46,2022-11-21
P002417,S0118,Groceries,Vegetables,0.0,0.03,0.32,2022-11-21
P002517,S0121,Home,Coffee Maker,0.0,0.08,6.5,2022-11-22
P002518,S0121,Home,Chair,0.0,0.08,8.25,2022-11-22
P002516,S0121,Home,Pillow,0.0,0.08,1.86,2022-11-22
P002513,S0121,Home,Coffee Maker,0.0,0.08,7.81,2022-11-22
P002508,S0121,Home,Microwave,0.0,0.08,11.16,2022-11-22
P002507,S0121,Home,Blender,0.0,0.08,3.99,2022-11-22
P002515,S0121,Home,Lamp,0.0,0.08,4.97,2022-11-22
P002504,S0121,Home,Chair,0.0,0.08,3.71,2022-11-22
P002502,S0121,Home,Microwave,0.0,0.08,11.71,2022-11-22
P002501,S0121,Home,Vacuum Cleaner,0.0,0.08,5.99,2022-11-22
P002500,S0121,Home,Vacuum Cleaner,0.0,0.08,8.06,2022-11-22
P002498,S0121,Home,Microwave,0.0,0.08,7.88,2022-11-22
P002497,S0121,Home,Rug,0.0,0.08,2.54,2022-11-22
P002496,S0121,Home,Coffee Maker,0.0,0.08,4.93,2022-11-22
P002495,S0121,Home,Lamp,0.0,0.08,4.75,2022-11-22
P002494,S0121,Home,Rug,0.0,0.08,1.82,2022-11-22
P002493,S0121,Home,Lamp,0.0,0.08,1.57,2022-11-22
P002512,S0121,Home,Lamp,0.0,0.08,4.67,2022-11-22
P002066,S0099,Home,Blender,0.0,0.08,4.15,2022-11-22
P002506,S0121,Home,Curtains,0.0,0.08,1.55,2022-11-22
P002511,S0121,Home,Blender,0.0,0.08,4.66,2022-11-22
P002546,S0122,Home,Lamp,0.0,0.08,2.68,2022-11-23
P002525,S0122,Home,Coffee Maker,0.0,0.08,3.37,2022-11-23
P002524,S0122,Home,Pillow,0.0,0.08,1.84,2022-11-23
P002531,S0122,Home,Lamp,0.0,0.08,2.28,2022-11-23
P002532,S0122,Home,Curtains,0.0,0.08,1.41,2022-11-23
P002533,S0122,Home,Vacuum Cleaner,0.0,0.08,6.66,2022-11-23
P002534,S0122,Home,Chair,0.0,0.08,4.01,2022-11-23
P002526,S0122,Home,Blender,0.0,0.08,4.59,2022-11-23
P002536,S0122,Home,Rug,0.0,0.08,1.59,2022-11-23
P002537,S0122,Home,Chair,0.0,0.08,8.77,2022-11-23
P002530,S0122,Home,Vacuum Cleaner,0.0,0.08,6.6,2022-11-23
P002538,S0122,Home,Chair,0.0,0.08,4.97,2022-11-23
P002540,S0122,Home,Curtains,0.0,0.08,0.52,2022-11-23
P002541,S0122,Home,Table,0.0,0.08,9.89,2022-11-23
P002542,S0122,Home,Table,0.0,0.08,8.16,2022-11-23
P002523,S0122,Home,Curtains,0.0,0.08,1.88,2022-11-23
P002522,S0122,Home,Table,0.0,0.08,10.03,2022-11-23
P002527,S0122,Home,Rug,0.0,0.08,1.14,2022-11-23
P002547,S0122,Home,Microwave,0.0,0.08,7.8,2022-11-23
P001485,S0072,Fashion,Hat,0.0,0.1,0.22,2022-11-23
P002528,S0122,Home,Table,0.0,0.08,10.5,2022-11-23
P000086,S0005,Groceries,Tea,0.0,0.03,0.96,2022-11-24
P002553,S0123,Electronics,Headphones,0.0,0.05,0.36,2022-11-24
P002550,S0123,Electronics,Gaming Mouse,0.0,0.05,0.26,2022-11-24
P002572,S0123,Electronics,Bluetooth Speaker,0.0,0.05,1.33,2022-11-24
P002194,S0104,Beauty,Foundation,0.0,0.12,0.27,2022-11-24
